stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
12707,12707,Reed Rd @ Martin Luther King Blvd,REED RD & MARTIN LUTHER KING BLVD,29.658731,-95.336304,,,,,,0
12708,12708,Reed Rd @ Noel St,REED RD & NOEL ST,29.658638,-95.344133,,,,,,0
12709,12709,Reed Rd @ Jutland Rd,REED RD & JUTLAND RD,29.658605,-95.348745,,,,,,0
12710,12710,Reed Rd @ Coffee St,REED RD & COFFEE ST,29.658538,-95.3524,,,,,,0
12711,12711,Reed Rd @ Cullen Blvd,REED RD & CULLEN BLVD,29.658517,-95.354887,,,,,,0
12718,12718,Binz St @ San Jacinto St,BINZ ST & SAN JACINTO ST,29.72476,-95.388044,,,,,,0
12719,12719,Binz St @ San Jacinto St,BINZ ST & SAN JACINTO ST,29.72476,-95.387714,,,,,,0
12720,12720,Binz St @ Crawford St,BINZ ST & CRAWFORD ST,29.722448,-95.38419,,,,,,0
12721,12721,Binz St @ Crawford St,BINZ ST & CRAWFORD ST,29.722611,-95.384183,,,,,,0
12723,12723,Binz St @ Almeda Rd,BINZ ST & ALMEDA RD,29.719917,-95.379514,,,,,,0
12727,12727,Park Place Blvd @ Alaska St,PARK PLACE BLVD & ALASKA ST,29.694728,-95.265107,,,,,,0
12728,12728,Park Place Blvd @ Alaska St,PARK PLACE BLVD & ALASKA ST,29.694712,-95.265355,,,,,,0
12729,12729,Galveston Rd @ Rockleigh Pl,GALVESTON RD & ROCKLEIGH PL,29.691397,-95.261315,,,,,,0
12730,12730,Galveston Rd @ Rockleigh Pl,GALVESTON RD & ROCKLEIGH PL,29.691645,-95.261345,,,,,,0
12731,12731,Galveston Rd @ Howard Dr,GALVESTON RD & HOWARD DR,29.685761,-95.256058,,,,,,0
12732,12732,Galveston Rd @ Howard Dr,GALVESTON RD & HOWARD DR,29.684959,-95.254999,,,,,,0
12734,12734,75th St @ Capitol St,75TH ST & CAPITOL ST,29.730392,-95.292938,,,,,,0
12735,12735,75th St @ John T Mason Park,75TH ST & JOHN T MASON PARK,29.72589,-95.295759,,,,,,0
12736,12736,75th St @ John T Mason Park,75TH ST & JOHN T MASON PARK,29.726347,-95.295382,,,,,,0
12737,12737,75th St @ Tipps St,75TH ST & TIPPS ST,29.722457,-95.294873,,,,,,0
12738,12738,75th St @ Tipps St,75TH ST & TIPPS ST,29.722791,-95.295225,,,,,,0
12739,12739,75th St @ Lawndale St,75TH ST & LAWNDALE ST,29.718028,-95.294998,,,,,,0
12771,12771,Buffalo Speedway @ S Main St,BUFFALO SPEEDWAY & S MAIN ST,29.679747,-95.425491,,,,,,0
12772,12772,Buffalo Speedway @ S Main St Mb,BUFFALO SPEEDWAY & S MAIN ST,29.678998,-95.425125,,,,,,0
12773,12773,610 W Loop @ Lakes At 610 Dr,W LOOP S & LAKES AT 610 DR,29.67727,-95.418521,,,,,,0
12774,12774,Lakes At 610 Dr @ W Bellfort Ave,LAKES AT 610 DR & W BELLFORT AVE,29.673232,-95.419546,,,,,,0
12775,12775,W Bellfort Ave @ Lakes At 610 Dr,W BELLFORT AVE & LAKES AT 610 DR,29.673074,-95.421479,,,,,,0
12776,12776,W Bellfort Ave @ Buffalo Speedway,W BELLFORT AVE & BUFFALO SPEEDWAY,29.672411,-95.424533,,,,,,0
12777,12777,Buffalo Speedway @ S Loop W,BUFFALO SPEEDWAY & S LOOP W,29.676919,-95.424556,,,,,,0
12872,12872,Reed Rd @ South Freeway FS,REED RD & SOUTH FREEWAY,29.657729,-95.390578,,,,,,0
12873,12873,Reed Rd @ South Freeway,REED RD & SOUTH FREEWAY,29.657509,-95.390446,,,,,,0
12874,12874,White Heather Dr @ Tiffany Dr,WHITE HEATHER DR & TIFFANY DR,29.617235,-95.439046,,,,,,0
12875,12875,White Heather Dr @ Simsbrook Dr,WHITE HEATHER DR & SIMSBROOK DR,29.620846,-95.437862,,,,,,0
12876,12876,White Heather Dr @ Heatherbrook Dr,WHITE HEATHER DR & HEATHERBROOK DR,29.622293,-95.437911,,,,,,0
12877,12877,White Heather Dr @ Darlinghurst Dr,WHITE HEATHER DR & DARLINGHURST DR,29.623828,-95.43793,,,,,,0
12878,12878,White Heather Dr @ Prudence Dr,WHITE HEATHER DR & PRUDENCE DR,29.624583,-95.437939,,,,,,0
12879,12879,White Heather Dr @ Ripplebrook Dr,WHITE HEATHER DR & RIPPLEBROOK DR,29.62603,-95.437954,,,,,,0
12880,12880,W Orem Dr @ Lynden St,W OREM DR & LYNDEN ST,29.628129,-95.440569,,,,,,0
12881,12881,W Orem Dr @ Hiram Clarke Rd,W OREM DR & HIRAM CLARKE RD,29.628033,-95.445913,,,,,,0
12900,12900,Cambridge St @ Holcombe Blvd,CAMBRIDGE ST & HOLCOMBE BLVD,29.706103,-95.390287,,,,,,0
12901,12901,Cambridge St @ Holcombe Blvd,CAMBRIDGE ST & HOLCOMBE BLVD,29.705035,-95.390347,,,,,,0
12400,12400,Victory Dr @ Virgil St,S VICTORY DR & VIRGIL ST,29.870628,-95.43425,,,,,,0
12401,12401,Victory Dr @ Wheatley St,S VICTORY DR & WHEATLEY ST,29.870761,-95.429911,,,,,,0
12402,12402,N Victory Dr @ Wheatley St,N VICTORY DR & WHEATLEY ST,29.870996,-95.429488,,,,,,0
12403,12403,N Victory Dr @ Knox St,N VICTORY DR & KNOX ST,29.871028,-95.423544,,,,,,0
12405,12405,De Priest St @ Prosper St,DE PRIEST ST & PROSPER ST,29.871758,-95.420653,,,,,,0
12406,12406,De Priest St @ N Victory Dr,DE PRIEST ST & N VICTORY DR,29.871179,-95.420774,,,,,,0
12407,12407,De Priest St @ Ringold St,DE PRIEST ST & RINGOLD ST,29.874189,-95.421027,,,,,,0
12408,12408,Victory Dr @ Banjo St,S VICTORY DR & BANJO ST,29.870804,-95.415036,,,,,,0
12478,12478,Little York Rd @ Werner St,LITTLE YORK RD & WERNER ST,29.869811,-95.394722,,,,,,0
12479,12479,Little York Rd @ Werner St,LITTLE YORK RD & WERNER ST,29.870048,-95.394383,,,,,,0
12480,12480,Little York Rd @ Nordling Rd,LITTLE YORK RD & NORDLING RD,29.869849,-95.391418,,,,,,0
12481,12481,Little York Rd @ Nordling Rd,LITTLE YORK RD & NORDLING RD,29.870079,-95.391662,,,,,,0
12482,12482,Little York Rd @ Airline Rd,LITTLE YORK RD & AIRLINE RD,29.869901,-95.385949,,,,,,0
12483,12483,Little York Rd @ Airline Rd,LITTLE YORK RD & AIRLINE RD,29.870131,-95.384664,,,,,,0
12484,12484,Little York Rd @ Odonnell Dr,LITTLE YORK RD & ODONNELL DR,29.86997,-95.379669,,,,,,0
12485,12485,Little York Rd @ Odonnell Dr,LITTLE YORK RD & ODONNELL DR,29.870177,-95.379423,,,,,,0
12486,12486,Little York Rd @ Downey St,LITTLE YORK RD & DOWNEY ST,29.870061,-95.375373,,,,,,0
12487,12487,Little York Rd @ Downey St,LITTLE YORK RD & DOWNEY ST,29.870264,-95.374913,,,,,,0
12488,12488,Little York Rd @ Bauman Rd,LITTLE YORK RD & BAUMAN RD,29.870111,-95.372124,,,,,,0
12628,12628,Gears Rd @ Spears Rd,GEARS RD & SPEARS RD,29.946193,-95.436043,,,,,,0
12629,12629,Gears Rd @ Greensmark Dr,GEARS RD & GREENSMARK DR,29.946161,-95.441056,,,,,,0
12630,12630,Gears Rd @ Trickey Rd,GEARS RD & TRICKEY RD,29.946124,-95.444547,,,,,,0
12631,12631,Gears Rd @ Lilluex Rd,GEARS RD & LILLEUX RD,29.946077,-95.449807,,,,,,0
12632,12632,Gears Rd @ Lilleux Rd,GEARS RD & LILLEUX RD,29.945906,-95.450292,,,,,,0
12633,12633,Gears Rd @ TC Jester Blvd,GEARS RD & TC JESTER BLVD,29.946036,-95.454883,,,,,,0
12634,12634,Gears Rd @ TC Jester Blvd,GEARS RD & TC JESTER BLVD,29.945852,-95.455307,,,,,,0
12635,12635,Gears Rd @ Mckamy Dr,GEARS RD & MCKAMY DR,29.945824,-95.460481,,,,,,0
12636,12636,Gears Rd @ Dovedale Ct,GEARS RD & DOVEDALE CT,29.946003,-95.459805,,,,,,0
12637,12637,Gears Rd @ Walters Rd,GEARS RD & WALTERS RD,29.945773,-95.464851,,,,,,0
12638,12638,Gears Rd @ Veterans Memorial Dr,GEARS RD & VETERANS MEMORIAL DR,29.945952,-95.465806,,,,,,0
12639,12639,West Rd @ Antoine Dr,WEST RD & ANTOINE DR,29.913162,-95.479891,,,,,,0
12645,12645,N Shepherd Dr @ Parker Rd,N SHEPHERD DR & PARKER RD,29.858877,-95.41268,,,,,,0
12646,12646,N Shepherd Dr @ Leago St,N SHEPHERD DR & LEAGO ST,29.854903,-95.412113,,,,,,0
12647,12647,N Shepherd Dr @ Leago St,N SHEPHERD DR & LEAGO ST,29.855583,-95.412618,,,,,,0
12648,12648,N Shepherd Dr @ W Montgomery Rd,N SHEPHERD DR & W MONTGOMERY RD,29.84872,-95.411263,,,,,,0
12649,12649,Shepherd Dr @ Montgomery Rd,SHEPHERD DR & MONTGOMERY RD,29.850489,-95.412059,,,,,,0
12672,12672,John F Kennedy Blvd @ Charriton Dr,JOHN F KENNEDY BLVD & CHARRITON DR,29.904901,-95.332147,,,,,,0
12673,12673,John F Kennedy Blvd @ Cicada Ln,JOHN F KENNEDY BLVD & CICADA LN,29.907336,-95.331481,,,,,,0
12675,12675,John F Kennedy Blvd @ Cypress Knee*,JOHN F KENNEDY BLVD & CYPRESS KNEE LN,29.91887,-95.33079,,,,,,0
12676,12676,John F Kennedy Blvd @ Cypress Knee,JOHN F KENNEDY BLVD & CYPRESS KNEE LN,29.919144,-95.331065,,,,,,0
12677,12677,Aldine Bender Rd @ Heathrow Forest,ALDINE BENDER RD & HEATHROW FOREST PKWY,29.930143,-95.325651,,,,,,0
12678,12678,Aldine Bender Rd @ Heathrow Frst MB,ALDINE BENDER RD & HEATHER FOREST PKWY,29.930209,-95.3219,,,,,,0
12679,12679,John F Kennedy Blvd @ World Houston,JOHN F KENNEDY BLVD & WORLD HOUSTON PKWY,29.945825,-95.331856,,,,,,0
12680,12680,World Houston Pkwy @ International,WORLD HOUSTON PKWY & INTERNATIONAL PLAZA DR,29.944593,-95.326867,,,,,,0
12681,12681,World Houston Pkwy @ International,WORLD HOUSTON PKWY & INTERNATIONAL PLAZA DR,29.944457,-95.326221,,,,,,0
12682,12682,World Houston Pkwy @ Diplomatic Pl,WORLD HOUSTON PKWY & DIPLOMATIC PLAZA DR,29.943291,-95.321856,,,,,,0
12683,12683,World Houston Pkwy @ Diplomatic Pl,WORLD HOUSTON PKWY & DIPLOMATIC PLAZA DR,29.943553,-95.321273,,,,,,0
12684,12684,World Houston Pkwy @ Vickery Dr,WORLD HOUSTON PKWY & VICKERY DR,29.943168,-95.315993,,,,,,0
12685,12685,World Houston Pkwy @ Vickery Dr,WORLD HOUSTON PKWY & VICKERY DR,29.943471,-95.316372,,,,,,0
12686,12686,Vickery Dr @ Sam Houston Pkwy,VICKERY DR & SAM HOUSTON PKWY,29.938523,-95.315464,,,,,,0
12712,12712,Vickery Dr @ Aero Park Dr,VICKERY DR & AERO PARK DR,29.934906,-95.316065,,,,,,0
12713,12713,Vickery Dr @ Aero Park Dr,VICKERY DR & AERO PARK DR,29.935238,-95.316239,,,,,,0
12714,12714,Lauder Rd @ Ponder Ln,LAUDER RD & PONDER LN,29.911327,-95.326905,,,,,,0
12715,12715,Lauder Rd @ Vickery Dr,LAUDER RD & VICKERY DR,29.910784,-95.323445,,,,,,0
12716,12716,Lauder Rd @ Crieffe Rd,LAUDER RD & CRIEFFE RD,29.910801,-95.320488,,,,,,0
12717,12717,Lauder Rd @ Ciceter Rd,LAUDER RD & CICETER RD,29.910826,-95.3177,,,,,,0
12759,12759,Cali Dr @ Peakwood Dr,CALI DR & PEAKWOOD DR,30.021842,-95.44219,,,,,,0
12760,12760,Cali Dr @ Peakwood Dr,CALI DR & PEAKWOOD DR,30.021937,-95.442428,,,,,,0
12761,12761,Hollow Tree Ln @ Cypress Station Dr,HOLLOW TREE LN & CYPRESS STATION DR,30.02433,-95.439978,,,,,,0
12762,12762,Hollow Tree Ln @ Cypress Station Dr,HOLLOW TREE LN & CYPRESS STATION DR,30.024594,-95.439754,,,,,,0
12763,12763,Hollow Tree Ln @ Westfield Place Dr,HOLLOW TREE LN & WESTFIELD PLACE DR,30.028237,-95.433257,,,,,,0
12764,12764,Hollow Tree Ln @ Westfield Dr,HOLLOW TREE LN & WESTFIELD DR,30.028276,-95.433534,,,,,,0
12765,12765,Paramatta Ln @ Trevor Way,PARAMATTA LN & TREVOR WAY,30.028547,-95.425482,,,,,,0
12766,12766,Paramatta Ln @ Trevor Way,PARAMATTA LN & TREVOR WAY,30.028675,-95.426098,,,,,,0
12767,12767,Paramatta Ln @ Imperial Valley Dr,PARAMATTA LN & IMPERIAL VALLEY DR,30.028801,-95.421026,,,,,,0
12768,12768,Imperial Valley Dr @ Paramatta Ln,IMPERIAL VALLEY DR & PARAMATTA LN,30.028273,-95.420589,,,,,,0
12769,12769,Imperial Valley Dr @ Highland Cros*,IMPERIAL VALLEY DR & HIGHLAND CROSS DR,30.025498,-95.420499,,,,,,0
12770,12770,Imperial Valley Dr @ Highland Cros*,IMPERIAL VALLEY DR & HIGHLAND CROSS DR,30.025807,-95.420634,,,,,,0
12819,12819,Little York Rd @ Northline Dr,LITTLE YORK RD & NORTHLINE DR,29.869776,-95.398058,,,,,,0
12820,12820,Little York Rd @ Meadowshire St,0 LITTLE YORK RD & MEADOWSHIRE ST,29.87001,-95.398663,,,,,,0
12821,12821,Little York Rd @ North Freeway,LITTLE YORK RD & NORTH FREEWAY,29.870045,-95.406719,,,,,,0
12822,12822,Imperial Valley Dr @ Double Tree G,IMPERIAL VALLEY DR & DOUBLE TREE GLEN DR,30.016692,-95.417844,,,,,,0
12823,12823,Imperial Valley Dr @ Double Tree G,IMPERIAL VALLEY DR & DOUBLE TREE GLEN DR,30.016821,-95.418314,,,,,,0
12824,12824,Imperial Valley Dr @ Imperial Arbor,IMPERIAL VALLEY DR & IMPERIAL ARBOR LN,30.013697,-95.416302,,,,,,0
12825,12825,Imperial Valley Dr @ Imperial Arbor,IMPERIAL VALLEY DR & IMPERIAL ARBOR LN,30.014041,-95.416661,,,,,,0
12826,12826,Imperial Valley Dr @ North Vista Dr,IMPERIAL VALLEY DR & NORTH VISTA DR,30.009313,-95.412849,,,,,,0
12827,12827,Imperial Valley Dr @ North Vista Dr,IMPERIAL VALLEY DR & NORTH VISTA DR,30.009419,-95.413281,,,,,,0
12828,12828,Imperial Valley Dr @ North Sky Dr,IMPERIAL VALLEY DR & NORTH SKY DR,30.004875,-95.409388,,,,,,0
12829,12829,Imperial Valley Dr @ North Sky Dr,IMPERIAL VALLEY DR & NORTH SKY DR,30.00497,-95.409784,,,,,,0
12830,12830,Imperial Valley Dr @ North Bend Dr,IMPERIAL VALLEY DR & NORTH BEND DR,30.001553,-95.407808,,,,,,0
12831,12831,Imperial Valley Dr @ North Bend Dr,IMPERIAL VALLEY DR & NORTH BEND DR,30.001892,-95.408159,,,,,,0
12832,12832,Imperial Valley Dr @ Richey Rd,IMPERIAL VALLEY DR & RICHEY RD,29.996404,-95.407657,,,,,,0
12833,12833,Imperial Valley Dr @ Richey Rd,IMPERIAL VALLEY DR & RICHEY RD,29.99712,-95.407813,,,,,,0
12834,12834,Imperial Valley Dr @ Lockhaven Dr,IMPERIAL VALLEY DR & LOCKHAVEN DR,29.989361,-95.410647,,,,,,0
12835,12835,Imperial Valley Dr @ Lockhaven Dr,IMPERIAL VALLEY DR & LOCKHAVEN DR,29.990028,-95.410893,,,,,,0
12836,12836,Imperial Valley Dr @ Airtex Blvd,IMPERIAL VALLEY DR & AIRTEX BLVD,29.982896,-95.410276,,,,,,0
12837,12837,Imperial Valley Dr @ Airtex Blvd,IMPERIAL VALLEY DR & AIRTEX BLVD,29.983319,-95.410554,,,,,,0
12838,12838,Imperial Valley Dr @ Remington Hei*,IMPERIAL VALLEY DR & REMINGTON HEIGHTS DR,29.978255,-95.409462,,,,,,0
12839,12839,Imperial Valley Dr @ Remington Hei*,IMPERIAL VALLEY DR & REMINGTON HEIGHTS DR,29.9781,-95.409686,,,,,,0
12840,12840,Imperial Valley Dr @ Cooper Elem S*,IMPERIAL VALLEY DR & COOPER ELEM SCHOOL,29.968146,-95.402124,,,,,,0
12841,12841,Imperial Valley Dr @ Rankin Rd,IMPERIAL VALLEY DR & RANKIN RD,29.966488,-95.402135,,,,,,0
12843,12843,Imperial Valley Dr @ Rankin Rd,IMPERIAL VALLEY DR & RANKIN RD,29.966203,-95.402407,,,,,,0
12844,12844,Imperial Valley Dr @ Regional Park*,IMPERIAL VALLEY DR & REGIONAL PARK DR,29.958813,-95.401339,,,,,,0
12845,12845,Imperial Valley Dr @ Regional Park*,IMPERIAL VALLEY DR & REGIONAL PARK DR,29.959162,-95.401631,,,,,,0
12846,12846,Imperial Valley Dr @ Harvest Time,IMPERIAL VALLEY DR & HARVEST TIME LN,29.953636,-95.399751,,,,,,0
12847,12847,Imperial Valley Dr @ Harvest Time *,IMPERIAL VALLEY DR & HARVEST TIME LN,29.953381,-95.399995,,,,,,0
12848,12848,Imperial Valley Dr @ Greens Rd,IMPERIAL VALLEY DR & GREENS RD,29.950848,-95.399685,,,,,,0
12869,12869,Berry Rd @ Airline Dr,BERRY RD & AIRLINE DR,29.837168,-95.38382,,,,,,0
12870,12870,Berry Rd @ Meta St,BERRY RD & META ST,29.837228,-95.38143,,,,,,0
12871,12871,Berry Rd @ Madie Dr,BERRY RD & MADIE DR,29.837286,-95.377778,,,,,,0
12892,12892,North Freeway @ Northville St,NORTH FREEWAY & NORTHVILLE ST,29.908584,-95.412004,,,,,,0
12893,12893,North Freeway @ Northville St,NORTH FREEWAY & NORTHVILLE ST,29.908995,-95.412896,,,,,,0
12894,12894,North Freeway @ Blue Bell Rd,NORTH FREEWAY & BLUE BELL RD,29.903062,-95.412794,,,,,,0
12895,12895,W Mt Houston Rd @ Sweetwater Ln,W MT HOUSTON RD & SWEETWATER LN,29.897542,-95.409098,,,,,,0
12902,12902,Ella Blvd @ Kuykendahl Rd,ELLA BLVD & KUYKENDAHL RD,29.981373,-95.437248,,,,,,0
12903,12903,Ella Blvd @ Kuykendahl Rd,ELLA BLVD & KUYKENDAHL RD,29.980733,-95.437419,,,,,,0
12904,12904,Little York Rd @ North Freeway,LITTLE YORK RD & NORTH FREEWAY,29.869736,-95.406734,,,,,,0
12317,12317,Pavilion Dr @ Rancho Mission Dr,PAVILION DR & RANCHO MISSION DR,29.698823,-95.637953,,,,,,0
12318,12318,Pavilion Dr @ Summer Garden Dr,PAVILION DR & SUMMER GARDEN DR,29.700262,-95.637935,,,,,,0
12319,12319,Pavilion Dr @ Bellaire Blvd,PAVILION DR & BELLAIRE BLVD,29.703835,-95.637965,,,,,,0
12320,12320,Howell Sugarland Rd @ Bellaire Blvd,HOWELL SUGAR LAND RD & BELLAIRE BLVD,29.704475,-95.63434,,,,,,0
12321,12321,Howell Sugarland Rd @ Bellaire Blvd,HOWELL SUGAR LAND RD & BELLAIRE BLVD,29.704255,-95.634546,,,,,,0
12322,12322,Howell Sugarland Rd @ Rio Bonito Rd,HOWELL SUGAR LAND RD & RIO BONITO RD,29.707976,-95.634372,,,,,,0
12323,12323,Howell Sugarland Rd @ Rio Bonito Rd,HOWELL SUGAR LAND RD & RIO BONITO RD,29.708404,-95.634594,,,,,,0
12326,12326,Bonhomme Rd @ Bellerive Dr,BONHOMME RD & BELLERIVE DR,29.712653,-95.513689,,,,,,0
12327,12327,Gulfton Dr @ Westward St,GULFTON DR & WESTWARD ST,29.716276,-95.493309,,,,,,0
12328,12328,Gulfton Dr @ Rampart St,GULFTON DR & RAMPART ST,29.716284,-95.489174,,,,,,0
12329,12329,Gulfton Dr @ Renwick Dr,GULFTON DR & RENWICK DR,29.716337,-95.485176,,,,,,0
12330,12330,Gulfton Dr @ Alder Dr,GULFTON DR & ALDER DR,29.716381,-95.480761,,,,,,0
12331,12331,Gulfton Dr @ Chimney Rock Rd,GULFTON DR & CHIMNEY ROCK RD,29.716416,-95.476794,,,,,,0
12332,12332,Gulfton Dr @ Royalton St,GULFTON DR & ROYALTON ST,29.71646,-95.472428,,,,,,0
12339,12339,San Felipe Rd @ W Loop S,SAN FELIPE RD & W LOOP S,29.746737,-95.454461,,,,,,0
12340,12340,San Felipe Rd @ Augusta Dr,SAN FELIPE RD & AUGUSTA DR,29.749865,-95.482876,,,,,,0
12341,12341,San Felipe Rd @ Bering Dr,SAN FELIPE RD & BERING DR,29.749903,-95.479818,,,,,,0
12342,12342,San Felipe Rd @ Chimney Rock Rd,SAN FELIPE RD & CHIMNEY ROCK RD,29.749936,-95.477188,,,,,,0
12343,12343,San Felipe Rd @ Westcreek Ln,SAN FELIPE RD & WESTCREEK LN,29.74669,-95.455168,,,,,,0
12344,12344,San Felipe Rd @ Briarglen Dr,SAN FELIPE RD & BRIARGLEN DR,29.746557,-95.450848,,,,,,0
12354,12354,Sage Rd @ San Felipe Rd,SAGE RD & SAN FELIPE RD,29.74995,-95.467115,,,,,,0
12355,12355,Sage Rd @ San Felipe Rd,SAGE RD & SAN FELIPE RD,29.74978,-95.467295,,,,,,0
12356,12356,Sage Rd @ Chevy Chase Dr,SAGE RD & CHEVY CHASE DR,29.745795,-95.466975,,,,,,0
12357,12357,Sage Rd @ Chevy Chase Dr,SAGE RD & CHEVY CHASE DR,29.746396,-95.467151,,,,,,0
12358,12358,Sage Rd @ Meadow Lake Ln,SAGE RD & MEADOW LAKE LN,29.743407,-95.466937,,,,,,0
12359,12359,Sage Rd @ Meadow Lake Ln,SAGE RD & MEADOW LAKE LN,29.743722,-95.467087,,,,,,0
12360,12360,Sage Rd @ Westheimer Rd,SAGE RD & WESTHEIMER RD,29.740725,-95.467049,,,,,,0
12361,12361,Sage Rd @ Alabama St,SAGE RD & ALABAMA ST,29.738256,-95.466918,,,,,,0
12362,12362,Sage Rd @ Hidalgo St,SAGE RD & HIDALGO ST,29.734807,-95.466859,,,,,,0
12409,12409,Memorial City Way @ Gaylord Dr,MEMORIAL CITY WAY & GAYLORD DR,29.781394,-95.536097,,,,,,0
12410,12410,Memorial City Way @ Barryknoll Ln,MEMORIAL CITY WAY & BARRYKNOLL LN,29.78031,-95.53602,,,,,,0
12412,12412,Barryknoll Ln @ Gessner Rd,BARRYKNOLL LN & GESSNER RD,29.778254,-95.544059,,,,,,0
12492,12492,Sierra Blanca Dr @ Presidio Square,SIERRA BLANCA DR & PRESIDIO SQUARE DR,29.707794,-95.641203,,,,,,0
12493,12493,Tres Lagunas Dr @ Bellaire,TRES LAGUNAS DR & BELLAIRE,29.704421,-95.639928,,,,,,0
12494,12494,Bellaire Blvd @ SH 6 MB,BELLAIRE BLVD & SH 6,29.703892,-95.643304,,,,,,0
12495,12495,Bellaire Blvd @ Mission Bell Dr,BELLAIRE BLVD & MISSION BELL DR,29.702845,-95.648491,,,,,,0
12496,12496,Bellaire Blvd @ Winkleman Rd,BELLAIRE BLVD & WINKLEMAN RD,29.701105,-95.652718,,,,,,0
12497,12497,Bellaire Blvd @ Mission Bay Dr,BELLAIRE BLVD & MISSION BAY DR,29.699545,-95.657913,,,,,,0
12498,12498,Bellaire Blvd @ Corta Calle Dr,BELLAIRE BLVD & CORTA CALLE DR,29.699331,-95.662473,,,,,,0
12499,12499,Addicks Clodine Rd @ Cabildo Dr,ADDICKS CLODINE RD & CABILDO DR,29.703525,-95.662716,,,,,,0
12500,12500,Addicks Clodine Rd @ Alief Clodine*,ADDICKS CLODINE RD & ALIEF CLODINE RD,29.709526,-95.660602,,,,,,0
12501,12501,Addicks Clodine Rd @ Manordale Dr,ADDICKS CLODINE RD & MANORDALE DR,29.71244,-95.660356,,,,,,0
12502,12502,Addicks Clodine Rd @ Manordale Dr,ADDICKS CLODINE RD & MANORDALE DR,29.712752,-95.660636,,,,,,0
12503,12503,Addicks Clodine Rd @ Westpark Dr,ADDICKS CLODINE RD & WESTPARK DR,29.715881,-95.660259,,,,,,0
12504,12504,Addicks Clodine Rd @ Westpark Dr,ADDICKS CLODINE RD & WESTPARK DR,29.715361,-95.660527,,,,,,0
12505,12505,Westpark Dr @ Addicks Clodine Rd,WESTPARK DR & ADDICKS CLODINE RD,29.717553,-95.657101,,,,,,0
12506,12506,Westpark Dr @ Green Crest Dr,WESTPARK DR & GREEN CREST DR,29.717928,-95.656848,,,,,,0
12507,12507,Greencrest Dr @ Westpark Dr,GREENCREST DR & WESTPARK DR,29.719029,-95.653858,,,,,,0
12508,12508,Greencrest Dr @ Westpark Dr,GREENCREST DR & WESTPARK DR,29.719016,-95.654096,,,,,,0
12509,12509,Greencrest Dr @ Branch Forest Dr,GREENCREST DR & BRANCH FOREST DR,29.724172,-95.654673,,,,,,0
12510,12510,Greencrest Dr @ Branch Forest Dr,GREENCREST DR & BRANCH FOREST DR,29.724609,-95.654839,,,,,,0
12511,12511,Greencrest Dr @ S Richmond Ave,GREENCREST DR & S RICHMOND AVE,29.727036,-95.654479,,,,,,0
12512,12512,S Richmond Ave @ West Oaks Plaza Dr,S RICHMOND AVE & WEST OAKS PLAZA DR,29.727188,-95.649829,,,,,,0
12513,12513,Greencrest Dr @ Caseta Dr,GREENCREST DR & CASETA DR,29.729189,-95.654036,,,,,,0
12580,12580,Fondren Rd @ Richmond Ave,FONDREN RD & RICHMOND AVE,29.729589,-95.52063,,,,,,0
12581,12581,Fondren Rd @ Clarkcrest St,FONDREN RD & CLARKCREST ST,29.732715,-95.520403,,,,,,0
12582,12582,Fondren Rd @ Clarkcrest St,FONDREN RD & CLARKCREST ST,29.733234,-95.520683,,,,,,0
12583,12583,Fondren Rd @ Westheimer Rd,FONDREN RD & WESTHEIMER RD,29.737178,-95.52102,,,,,,0
12584,12584,Fondren Rd @ Westheimer Rd,FONDREN RD & WESTHEIMER RD,29.736475,-95.521245,,,,,,0
12585,12585,Fondren Rd @ Woodway Dr,FONDREN RD & WOODWAY DR,29.739605,-95.521193,,,,,,0
12586,12586,Woodway Dr @ Lazy Hollow Dr,WOODWAY DR & LAZY HOLLOW DR,29.741119,-95.517547,,,,,,0
12587,12587,Old Farm Rd @ Lazy Hollow Dr Mb,OLD FARM RD & LAZY HOLLOW DR,29.741578,-95.513325,,,,,,0
12588,12588,Old Farm Rd @ Westheimer Rd,OLD FARM RD & WESTHEIMER RD,29.737903,-95.510246,,,,,,0
12589,12589,S Voss Rd @ Westheimer Rd,S VOSS RD & WESTHEIMER RD,29.738539,-95.501039,,,,,,0
12590,12590,S Voss Rd @ Olympia Dr,S VOSS RD & OLYMPIA DR,29.743494,-95.501104,,,,,,0
12591,12591,S Voss Rd @ Olympia Dr,S VOSS RD & OLYMPIA DR,29.744287,-95.50084,,,,,,0
12592,12592,S Voss Rd @ San Felipe Rd,S VOSS RD & SAN FELIPE RD,29.750256,-95.500984,,,,,,0
12593,12593,S Voss Rd @ San Felipe Rd,S VOSS RD & SAN FELIPE RD,29.750641,-95.501246,,,,,,0
12594,12594,Woodway Dr @ S Voss Rd,WOODWAY DR & S VOSS RD,29.754986,-95.500184,,,,,,0
12595,12595,Woodway Dr @ Winrock Blvd,WOODWAY DR & WINROCK BLVD,29.755788,-95.497878,,,,,,0
12596,12596,Woodway Dr @ Clearbrook Ln,WOODWAY DR & CLEARBROOK LN,29.756721,-95.494579,,,,,,0
12597,12597,Woodway Dr @ Briar Ridge Dr,WOODWAY DR & BRIAR RIDGE DR,29.757593,-95.491522,,,,,,0
